mo-fr 10:00-12:00; mo-fr 13:30-18:30; sa 10:00-16:00,valid,open,"[[[], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 12, 0)]], [['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 10:00-13:00, 14:00-19:00; sa 10:00-13:00, 14:00-18:00",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 13, 0)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 13, 0)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 10:00-14:30,17:00-23:30; sa 11:00-15:30,17:00-23:30",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 14, 30)], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 1, 23, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 15, 30)], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 1, 23, 30)]]]"
"mo-fr 10:00-14:30, 17:00-23:30; sa 11:00-15:30, 17:00-23:30; su 17:00-23:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 14, 30)], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 1, 23, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 15, 30)], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 1, 23, 30)]], [['su'], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
mo-fr 10:00-14:30;17:00-24:00;sa 10:00-24:00,valid,closed,"[[[], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 14, 30)]], [['mo', 'tu', 'we', 'th', 'fr', 'su'], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 10:00-14:30,17:30-24:00; sa 17:30-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 14, 30)], [datetime.datetime(1900, 1, 1, 17, 30), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 17, 30), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 10:00-14:30, 18:00-23:30; sa 18:00-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 14, 30)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 10:00-18:00; sa closed,invalid
mo-fr 10:00-18:30; sa 10:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 10:00-18:30; sa 10:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 10:00-18:30; sa 11:00-17:00; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 10:00-18:30; tu off; th 08:00-18:30; sa 09:00-16:00,valid,closed,"[[['mo', 'we', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['th'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 10:00-19:00; sa 10:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 10:00-20:00; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 20, 0)]]]"
mo-fr 10:00-20:00; sa 09:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 10:00-22:00; sa 10:00-21:00; su 10:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 22, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 21, 0)]], [['su'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 10:00-23:00; sa 10:00-24:00; ph, su 10:00-18:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 23, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['ph', 'su'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 10:00-24:00, sa 17:00-24:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 10:30-14:00;we-sa 16:00-24:00,valid,open,"[[['mo', 'tu'], [datetime.datetime(1900, 1, 1, 10, 30), datetime.datetime(1900, 1, 1, 14, 0)]], [['we', 'th', 'fr', 'sa'], [datetime.datetime(1900, 1, 1, 16, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 10:30-19:30; sa 11:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 10, 30), datetime.datetime(1900, 1, 1, 19, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 10am-6pm, sa 11am-5pm",invalid
"mo-fr:10h-19h, sa:12h-19h",invalid
mo-fr 11:00-14:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 14, 0)]]]"
"mo-fr 11:00-14:00 uhr, di-sa 17:30-23:00 uhr",invalid
"mo,fr 11:00-14:30",valid,closed,"[[['mo', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 14, 30)]]]"
"mo-fr 11:00-14:30, 18:00-23:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 14, 30)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
mo-fr 11:00-19:00; sa 10:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 11:00-19:00; sa 10:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 11:00-19:00; sa 11:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 11:00-19:00; sa 11:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 11:00-19:00;sa 11:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 11:00-19:00;sa 11:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 11:00-20:00; sa 10:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 11:00-20:00; sa 10:00-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 19, 0)]]]"
mo-fr 11:00-20:00; sa 11:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 11:00-23:00; sa 16:00-23:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 23, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 16, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
mo-fr 11:00-23:00; sa 17:00-23:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 23, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
mo-fr 11:00-24:00; sa 12:00-24:00; su 14:00-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 12, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['su'], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 11:00-24:00; sa 18:00-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 11:30-13:15,valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 13, 15)]]]"
mo-fr 11:30-14:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)]]]"
"mo-fr 11:30-14:00,15:00-18:30; sa 11:00-16:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 15, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 11:30-14:00,17:00-24:00; sa 17:00-24:00; su 11:30-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 17, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['su'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 11:30-14:00,17:30-23:00, sa 17:30-23:00",valid,,oh string not OK. Check the commas and semi colons.
"mo-fr 11:30-14:00,17:30-23:00; sa 18:00-23:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 17, 30), datetime.datetime(1900, 1, 1, 23, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
"mo-fr 11:30-14:00, 18:00-00:00; sa 18:00-00:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 11:30-14:00,18:00-00:00; sa 18:00-00:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 11:30-14:00, 18:00-23:00; sa-su 18:00-22:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 0)]], [['sa', 'su'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 22, 0)]]]"
"mo-fr 11:30-14:00,18:30-24:00; sa 18:30-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 18, 30), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 30), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 11:30-14:30,18:00-23:30; sa 18:00-23:30; su off",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 14, 30)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 30)]]]"
"mo-fr 11:30-15:00,18:00-24:00;sa 18:00-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 15, 0)], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 11:30-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 11:30-18:30; sa 12:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 12, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 11:30-19:00; sa11:00-17:00,invalid
mo-fr 11:30-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 2, 0, 0)]]]"
"mo-fr 11:45-14:00, 18:30-24:00; sa 18:30-24:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 11, 45), datetime.datetime(1900, 1, 1, 14, 0)], [datetime.datetime(1900, 1, 1, 18, 30), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 18, 30), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr 12:00-14:00; su-th 18:00-22:00; fr-sa 18:00-23:00,valid,open,"[[['mo', 'tu', 'we', 'th'], [datetime.datetime(1900, 1, 1, 12, 0), datetime.datetime(1900, 1, 1, 14, 0)]], [[], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 22, 0)]], [['fr', 'sa'], [datetime.datetime(1900, 1, 1, 18, 0), datetime.datetime(1900, 1, 1, 23, 0)]]]"
mo-fr 12:00-19:00; sa 10:00-16:30,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 12, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 30)]]]"
mo-fr 12:00-19:00; sa 10:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 12, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 13:00-18:30; sa 10:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 14:00-17:00; sa 14:00-16:00,valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 17, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 14:00-19:30; sa 11:00-18:00,valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 19, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 5:00-19:00, sa-su 6:30-19:00",valid,,oh string not OK. Check the commas and semi colons.
"mo-fr 6.30-18.30, sa 6.30-13.00",invalid
"mo-fr 6:30-23:00, sa-su 9:00-20:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 7:00-18:30; sa 7:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 7, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 7:00-20:00; sa 11:00-16:30,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 11, 0), datetime.datetime(1900, 1, 1, 16, 30)]]]"
mo-fr 7:00-20:00; sa 7:00-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 7, 0), datetime.datetime(1900, 1, 1, 19, 0)]]]"
mo-fr 7:00-20:00; sa 8:00-18:00; ph off,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 7:30-12:00,13:00-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 30), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 7.30-12.30 / 15.00-18.30 sa 7.00-16.00. mittwoch-nachmittag geschlossen,invalid
"mo-fr 7:45-12:00, 13:00-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 7, 45), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
"mo-fr 8:00-12:00,13:00-17:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 12, 0)], [datetime.datetime(1900, 1, 1, 13, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 8:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
"mo-fr 8:00-20:00, sa 8:00-18:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 8:00-20:30; sa 09:00-15:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 20, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 15, 0)]]]"
"mo-fr 8.00-22.00, sa 9.00-16.00",invalid
mo-fr 8:00-24:00; sa-su 11:30-24:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 2, 0, 0)]], [['sa', 'su'], [datetime.datetime(1900, 1, 1, 11, 30), datetime.datetime(1900, 1, 2, 0, 0)]]]"
mo-fr:8.30–12.00 / 13.30–18.30 sa:8.00–16.00,invalid
"mo-fr 9:00-12:30,13:30-18:30; sa 9:00-16:00",valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 13, 30), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 9:00-12:30, 14:00-16:30",valid,closed,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 12, 30)], [datetime.datetime(1900, 1, 1, 14, 0), datetime.datetime(1900, 1, 1, 16, 30)]]]"
mo-fr 9:00-18:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 0)]]]"
mo-fr 9:00-18:00; sa 10:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
mo-fr 9:00-18:30; sa 10:00-16:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 10, 0), datetime.datetime(1900, 1, 1, 16, 0)]]]"
"mo-fr 9:00-18:30, sa 9:00-17:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 9:00-18:30; sa 9:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 18, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 9:00-19:00; sa 9:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 19, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
mo-fr 9:00-19:30; sa 8:00-19:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 19, 30)]], [['sa'], [datetime.datetime(1900, 1, 1, 8, 0), datetime.datetime(1900, 1, 1, 19, 0)]]]"
"mo-fr 9:00-19:30, sa 9:00-17:00",valid,,oh string not OK. Check the commas and semi colons.
mo-fr 9:00-20:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 20, 0)]]]"
mo-fr 9:00-20:00; sa 9:00-17:00,valid,open,"[[['mo', 'tu', 'we', 'th', 'fr'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 20, 0)]], [['sa'], [datetime.datetime(1900, 1, 1, 9, 0), datetime.datetime(1900, 1, 1, 17, 0)]]]"
